company_name,country,assets,date,price,sector,operating,debt_to_assets,age
stagecoach group,united kingdom,2866.6,2016-11-24T00:00:00.000Z,2.40366,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-11-25T00:00:00.000Z,2.39878,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-11-28T00:00:00.000Z,2.38644,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-11-29T00:00:00.000Z,2.42642,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-11-30T00:00:00.000Z,2.4055,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-01T00:00:00.000Z,2.43232,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-02T00:00:00.000Z,2.41004,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-05T00:00:00.000Z,2.39349,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-06T00:00:00.000Z,2.4328,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-07T00:00:00.000Z,2.47489,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-08T00:00:00.000Z,2.49054,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-09T00:00:00.000Z,2.55,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-12T00:00:00.000Z,2.54687,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-13T00:00:00.000Z,2.55912,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-14T00:00:00.000Z,2.54794,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-15T00:00:00.000Z,2.55917,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-16T00:00:00.000Z,2.62358,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-19T00:00:00.000Z,2.57441,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-20T00:00:00.000Z,2.56359,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-21T00:00:00.000Z,2.55661,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-22T00:00:00.000Z,2.53769,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-23T00:00:00.000Z,2.53592,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-28T00:00:00.000Z,2.53866,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-29T00:00:00.000Z,2.5358,industrials,4.71,35.31,36
stagecoach group,united kingdom,2866.6,2016-12-30T00:00:00.000Z,2.53057,industrials,4.71,35.31,36
travis perkins,united kingdom,5766.9,2016-01-04T00:00:00.000Z,26.3019,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-05T00:00:00.000Z,27.17914,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-06T00:00:00.000Z,26.48229,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-07T00:00:00.000Z,25.58298,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-08T00:00:00.000Z,25.64118,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-11T00:00:00.000Z,25.82557,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-12T00:00:00.000Z,25.68882,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-13T00:00:00.000Z,25.70637,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-14T00:00:00.000Z,25.0961,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-15T00:00:00.000Z,23.97535,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-18T00:00:00.000Z,23.6216,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-19T00:00:00.000Z,23.62436,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-20T00:00:00.000Z,22.91769,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-21T00:00:00.000Z,23.39884,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-22T00:00:00.000Z,23.90212,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-25T00:00:00.000Z,23.52739,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-26T00:00:00.000Z,23.70218,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-27T00:00:00.000Z,23.88666,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-28T00:00:00.000Z,23.43577,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-01-29T00:00:00.000Z,23.93892,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-01T00:00:00.000Z,24.04218,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-02T00:00:00.000Z,23.53677,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-03T00:00:00.000Z,23.09505,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-04T00:00:00.000Z,23.24123,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-05T00:00:00.000Z,22.76074,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-08T00:00:00.000Z,21.79357,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-09T00:00:00.000Z,21.75609,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-10T00:00:00.000Z,22.11676,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-11T00:00:00.000Z,21.4352,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-12T00:00:00.000Z,22.18849,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-15T00:00:00.000Z,22.7825,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-16T00:00:00.000Z,22.47486,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-17T00:00:00.000Z,23.16631,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-18T00:00:00.000Z,23.20815,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-19T00:00:00.000Z,23.03232,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-22T00:00:00.000Z,22.77344,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-23T00:00:00.000Z,22.07109,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-24T00:00:00.000Z,21.66463,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-25T00:00:00.000Z,22.03654,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-26T00:00:00.000Z,22.53183,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-02-29T00:00:00.000Z,22.92607,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-01T00:00:00.000Z,23.28832,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-02T00:00:00.000Z,23.27535,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-03T00:00:00.000Z,23.89207,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-04T00:00:00.000Z,23.05676,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-07T00:00:00.000Z,23.25145,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-08T00:00:00.000Z,23.11129,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-09T00:00:00.000Z,22.95811,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-10T00:00:00.000Z,22.38489,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-11T00:00:00.000Z,22.98076,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-14T00:00:00.000Z,23.09642,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-15T00:00:00.000Z,22.90747,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-16T00:00:00.000Z,22.9308,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-17T00:00:00.000Z,23.05763,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-18T00:00:00.000Z,23.36392,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-21T00:00:00.000Z,23.02445,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-22T00:00:00.000Z,22.75691,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-23T00:00:00.000Z,22.92695,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-24T00:00:00.000Z,22.37571,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-29T00:00:00.000Z,23.10803,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-30T00:00:00.000Z,23.28099,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-03-31T00:00:00.000Z,23.10679,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-01T00:00:00.000Z,22.58074,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-04T00:00:00.000Z,22.59472,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-05T00:00:00.000Z,22.32234,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-06T00:00:00.000Z,22.50084,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-07T00:00:00.000Z,22.38316,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-08T00:00:00.000Z,22.59809,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-11T00:00:00.000Z,22.72341,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-12T00:00:00.000Z,22.87605,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-13T00:00:00.000Z,23.3013,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-14T00:00:00.000Z,23.37507,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-15T00:00:00.000Z,22.34065,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-18T00:00:00.000Z,22.45239,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-19T00:00:00.000Z,23.06456,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-20T00:00:00.000Z,23.08332,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-21T00:00:00.000Z,22.90669,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-22T00:00:00.000Z,23.41907,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-25T00:00:00.000Z,23.79087,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-26T00:00:00.000Z,24.04032,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-27T00:00:00.000Z,24.27975,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-28T00:00:00.000Z,24.03863,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-04-29T00:00:00.000Z,23.62662,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-03T00:00:00.000Z,23.39944,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-04T00:00:00.000Z,23.30509,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-05T00:00:00.000Z,23.41033,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-06T00:00:00.000Z,23.2911,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-09T00:00:00.000Z,23.41054,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-10T00:00:00.000Z,23.19433,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-11T00:00:00.000Z,23.03179,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-12T00:00:00.000Z,23.03112,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-13T00:00:00.000Z,22.79429,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-16T00:00:00.000Z,22.63812,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-17T00:00:00.000Z,23.1425,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-18T00:00:00.000Z,23.55622,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-19T00:00:00.000Z,23.50253,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-20T00:00:00.000Z,24.07732,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-23T00:00:00.000Z,24.36826,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-24T00:00:00.000Z,25.76506,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-25T00:00:00.000Z,25.73088,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-26T00:00:00.000Z,25.34555,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-27T00:00:00.000Z,25.32594,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-05-31T00:00:00.000Z,25.05821,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-01T00:00:00.000Z,24.1098,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-02T00:00:00.000Z,24.22391,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-03T00:00:00.000Z,23.84203,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-06T00:00:00.000Z,23.56363,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-07T00:00:00.000Z,23.98553,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-08T00:00:00.000Z,23.81745,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-09T00:00:00.000Z,23.65303,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-10T00:00:00.000Z,22.86954,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-13T00:00:00.000Z,22.32107,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-14T00:00:00.000Z,21.96706,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-15T00:00:00.000Z,22.03743,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-16T00:00:00.000Z,21.85942,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-17T00:00:00.000Z,22.52483,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-20T00:00:00.000Z,24.18011,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-21T00:00:00.000Z,24.339,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-22T00:00:00.000Z,24.6406,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-23T00:00:00.000Z,25.00728,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-24T00:00:00.000Z,19.96056,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-27T00:00:00.000Z,16.13741,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-28T00:00:00.000Z,17.07706,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-29T00:00:00.000Z,18.17227,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-06-30T00:00:00.000Z,17.66191,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-01T00:00:00.000Z,17.3285,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-04T00:00:00.000Z,16.62346,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-05T00:00:00.000Z,15.45409,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-06T00:00:00.000Z,15.41981,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-07T00:00:00.000Z,15.35905,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-08T00:00:00.000Z,15.92379,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-11T00:00:00.000Z,17.17647,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-12T00:00:00.000Z,17.94692,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-13T00:00:00.000Z,17.53946,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-14T00:00:00.000Z,18.02824,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-15T00:00:00.000Z,18.10891,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-18T00:00:00.000Z,18.54994,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-19T00:00:00.000Z,18.24657,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-20T00:00:00.000Z,18.63146,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-21T00:00:00.000Z,18.61256,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-22T00:00:00.000Z,18.09566,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-25T00:00:00.000Z,18.24617,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-26T00:00:00.000Z,17.94971,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-27T00:00:00.000Z,18.69855,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-28T00:00:00.000Z,18.44007,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-07-29T00:00:00.000Z,18.49572,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-01T00:00:00.000Z,18.25129,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-02T00:00:00.000Z,18.21761,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-03T00:00:00.000Z,18.14065,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-04T00:00:00.000Z,18.19654,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-05T00:00:00.000Z,18.34221,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-08T00:00:00.000Z,18.42057,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-09T00:00:00.000Z,18.25455,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-10T00:00:00.000Z,18.16764,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-11T00:00:00.000Z,17.73814,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-12T00:00:00.000Z,17.99083,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-15T00:00:00.000Z,17.73162,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-16T00:00:00.000Z,17.74534,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-17T00:00:00.000Z,17.60386,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-18T00:00:00.000Z,18.0662,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-19T00:00:00.000Z,17.9674,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-22T00:00:00.000Z,18.36252,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-23T00:00:00.000Z,18.98149,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-24T00:00:00.000Z,19.91012,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-25T00:00:00.000Z,19.66708,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-26T00:00:00.000Z,19.90369,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-30T00:00:00.000Z,19.9719,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-08-31T00:00:00.000Z,19.60904,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-01T00:00:00.000Z,19.72638,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-02T00:00:00.000Z,19.96706,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-05T00:00:00.000Z,19.93429,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-06T00:00:00.000Z,19.84464,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-07T00:00:00.000Z,19.65032,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-08T00:00:00.000Z,19.49618,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-09T00:00:00.000Z,19.02824,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-12T00:00:00.000Z,18.90975,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-13T00:00:00.000Z,18.50327,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-14T00:00:00.000Z,18.32157,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-15T00:00:00.000Z,18.44643,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-16T00:00:00.000Z,18.29539,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-19T00:00:00.000Z,18.42153,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-20T00:00:00.000Z,18.30013,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-21T00:00:00.000Z,18.32759,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-22T00:00:00.000Z,18.28357,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-23T00:00:00.000Z,17.85085,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-26T00:00:00.000Z,17.50563,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-27T00:00:00.000Z,17.40931,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-28T00:00:00.000Z,17.8382,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-29T00:00:00.000Z,17.5293,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-09-30T00:00:00.000Z,17.83548,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-03T00:00:00.000Z,18.24173,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-04T00:00:00.000Z,18.29506,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-05T00:00:00.000Z,17.83466,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-06T00:00:00.000Z,17.30034,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-07T00:00:00.000Z,16.36714,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-10T00:00:00.000Z,15.87621,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-11T00:00:00.000Z,16.20115,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-12T00:00:00.000Z,16.13216,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-13T00:00:00.000Z,16.099,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-14T00:00:00.000Z,16.1774,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-17T00:00:00.000Z,16.08881,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-18T00:00:00.000Z,16.64421,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-19T00:00:00.000Z,15.91582,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-20T00:00:00.000Z,15.78967,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-21T00:00:00.000Z,15.68731,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-24T00:00:00.000Z,15.62577,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-25T00:00:00.000Z,15.0753,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-26T00:00:00.000Z,14.99119,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-27T00:00:00.000Z,14.87171,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-28T00:00:00.000Z,15.07341,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-10-31T00:00:00.000Z,14.86812,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-01T00:00:00.000Z,15.12899,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-02T00:00:00.000Z,15.28816,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-03T00:00:00.000Z,15.51255,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-04T00:00:00.000Z,15.17094,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-07T00:00:00.000Z,15.32107,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-08T00:00:00.000Z,15.17418,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-09T00:00:00.000Z,15.40348,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-10T00:00:00.000Z,16.28353,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-11T00:00:00.000Z,16.25599,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-14T00:00:00.000Z,16.61517,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-15T00:00:00.000Z,16.42495,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-16T00:00:00.000Z,16.1406,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-17T00:00:00.000Z,16.33161,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-18T00:00:00.000Z,16.50618,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-21T00:00:00.000Z,16.65929,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-22T00:00:00.000Z,16.81971,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-23T00:00:00.000Z,16.81094,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-24T00:00:00.000Z,16.5399,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-25T00:00:00.000Z,16.47395,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-28T00:00:00.000Z,16.15977,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-29T00:00:00.000Z,16.10559,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-11-30T00:00:00.000Z,15.82443,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-12-01T00:00:00.000Z,16.02207,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-12-02T00:00:00.000Z,16.26898,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-12-05T00:00:00.000Z,16.03143,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-12-06T00:00:00.000Z,16.61683,industrials,1.63,12.75,219
travis perkins,united kingdom,5766.9,2016-12-07T00:00:00.000Z,16.76122,industrials,1.63,12.75,219
