company_name,country,assets,price,sector,operating,debt_to_assets,age,date
fielmann,germany,913.5,59.39,consumer discretionary,17.95,0.19,44,2016-11-01T00:00:00.000Z
fielmann,germany,913.5,62.75,consumer discretionary,17.95,0.19,44,2016-12-01T00:00:00.000Z
fielmann,germany,925.7,64.64,consumer discretionary,18.35,0.22,45,2017-01-01T00:00:00.000Z
fielmann,germany,925.7,69.93,consumer discretionary,18.35,0.22,45,2017-02-01T00:00:00.000Z
fielmann,germany,925.7,72.44,consumer discretionary,18.35,0.22,45,2017-03-01T00:00:00.000Z
fielmann,germany,925.7,70.18,consumer discretionary,18.35,0.22,45,2017-04-01T00:00:00.000Z
fielmann,germany,925.7,71.64,consumer discretionary,18.35,0.22,45,2017-05-01T00:00:00.000Z
fielmann,germany,925.7,67.54,consumer discretionary,18.35,0.22,45,2017-06-01T00:00:00.000Z
fielmann,germany,925.7,67.88,consumer discretionary,18.35,0.22,45,2017-07-01T00:00:00.000Z
fielmann,germany,925.7,69.73,consumer discretionary,18.35,0.22,45,2017-08-01T00:00:00.000Z
fielmann,germany,925.7,73.31,consumer discretionary,18.35,0.22,45,2017-09-01T00:00:00.000Z
fielmann,germany,925.7,75.25,consumer discretionary,18.35,0.22,45,2017-10-01T00:00:00.000Z
fielmann,germany,925.7,73.29,consumer discretionary,18.35,0.22,45,2017-11-01T00:00:00.000Z
fielmann,germany,925.7,73.52,consumer discretionary,18.35,0.22,45,2017-12-01T00:00:00.000Z
fielmann,germany,944.8,70.5,consumer discretionary,17.5,0.16,46,2018-01-01T00:00:00.000Z
fielmann,germany,944.8,67.85,consumer discretionary,17.5,0.16,46,2018-02-01T00:00:00.000Z
fielmann,germany,944.8,65.7,consumer discretionary,17.5,0.16,46,2018-03-01T00:00:00.000Z
fielmann,germany,944.8,68.1,consumer discretionary,17.5,0.16,46,2018-04-01T00:00:00.000Z
fielmann,germany,944.8,67.9,consumer discretionary,17.5,0.16,46,2018-05-01T00:00:00.000Z
fielmann,germany,944.8,59.3,consumer discretionary,17.5,0.16,46,2018-06-01T00:00:00.000Z
fielmann,germany,944.8,60.05,consumer discretionary,17.5,0.16,46,2018-07-01T00:00:00.000Z
fielmann,germany,944.8,58.15,consumer discretionary,17.5,0.16,46,2018-08-01T00:00:00.000Z
fielmann,germany,944.8,51.85,consumer discretionary,17.5,0.16,46,2018-09-01T00:00:00.000Z
fielmann,germany,944.8,54.85,consumer discretionary,17.5,0.16,46,2018-10-01T00:00:00.000Z
fielmann,germany,944.8,55.35,consumer discretionary,17.5,0.16,46,2018-11-01T00:00:00.000Z
fielmann,germany,944.8,54.0,consumer discretionary,17.5,0.16,46,2018-12-01T00:00:00.000Z
hornbach holding,germany,2433.0,59.7,consumer discretionary,4.76,30.01,137,2014-01-01T00:00:00.000Z
hornbach holding,germany,2433.0,60.85,consumer discretionary,4.76,30.01,137,2014-02-01T00:00:00.000Z
hornbach holding,germany,2433.0,63.5,consumer discretionary,4.76,30.01,137,2014-03-01T00:00:00.000Z
hornbach holding,germany,2433.0,64.99,consumer discretionary,4.76,30.01,137,2014-04-01T00:00:00.000Z
hornbach holding,germany,2433.0,71.0,consumer discretionary,4.76,30.01,137,2014-05-01T00:00:00.000Z
hornbach holding,germany,2433.0,74.98,consumer discretionary,4.76,30.01,137,2014-06-01T00:00:00.000Z
hornbach holding,germany,2433.0,72.4,consumer discretionary,4.76,30.01,137,2014-07-01T00:00:00.000Z
hornbach holding,germany,2433.0,70.5,consumer discretionary,4.76,30.01,137,2014-08-01T00:00:00.000Z
hornbach holding,germany,2433.0,62.6,consumer discretionary,4.76,30.01,137,2014-09-01T00:00:00.000Z
hornbach holding,germany,2433.0,66.5,consumer discretionary,4.76,30.01,137,2014-10-01T00:00:00.000Z
hornbach holding,germany,2433.0,66.96,consumer discretionary,4.76,30.01,137,2014-11-01T00:00:00.000Z
hornbach holding,germany,2433.0,71.07,consumer discretionary,4.76,30.01,137,2014-12-01T00:00:00.000Z
hornbach holding,germany,2679.7,74.4,consumer discretionary,4.62,26.69,138,2015-01-01T00:00:00.000Z
hornbach holding,germany,2679.7,76.25,consumer discretionary,4.62,26.69,138,2015-02-01T00:00:00.000Z
hornbach holding,germany,2679.7,73.28,consumer discretionary,4.62,26.69,138,2015-03-01T00:00:00.000Z
hornbach holding,germany,2679.7,78.81,consumer discretionary,4.62,26.69,138,2015-04-01T00:00:00.000Z
hornbach holding,germany,2679.7,79.56,consumer discretionary,4.62,26.69,138,2015-05-01T00:00:00.000Z
hornbach holding,germany,2679.7,74.01,consumer discretionary,4.62,26.69,138,2015-06-01T00:00:00.000Z
hornbach holding,germany,2679.7,74.5,consumer discretionary,4.62,26.69,138,2015-07-01T00:00:00.000Z
hornbach holding,germany,2679.7,75.0,consumer discretionary,4.62,26.69,138,2015-08-01T00:00:00.000Z
hornbach holding,germany,2679.7,72.0,consumer discretionary,4.62,26.69,138,2015-09-01T00:00:00.000Z
hornbach holding,germany,2679.7,70.02,consumer discretionary,4.62,26.69,138,2015-10-01T00:00:00.000Z
hornbach holding,germany,2679.7,76.0,consumer discretionary,4.62,26.69,138,2015-11-01T00:00:00.000Z
hornbach holding,germany,2679.7,61.25,consumer discretionary,4.62,26.69,138,2015-12-01T00:00:00.000Z
hornbach holding,germany,2648.3,56.5,consumer discretionary,3.66,29.47,139,2016-01-01T00:00:00.000Z
hornbach holding,germany,2648.3,56.9,consumer discretionary,3.66,29.47,139,2016-02-01T00:00:00.000Z
hornbach holding,germany,2648.3,56.8,consumer discretionary,3.66,29.47,139,2016-03-01T00:00:00.000Z
hornbach holding,germany,2648.3,57.0,consumer discretionary,3.66,29.47,139,2016-04-01T00:00:00.000Z
hornbach holding,germany,2648.3,63.31,consumer discretionary,3.66,29.47,139,2016-05-01T00:00:00.000Z
hornbach holding,germany,2648.3,61.0,consumer discretionary,3.66,29.47,139,2016-06-01T00:00:00.000Z
hornbach holding,germany,2648.3,60.7,consumer discretionary,3.66,29.47,139,2016-07-01T00:00:00.000Z
hornbach holding,germany,2648.3,62.11,consumer discretionary,3.66,29.47,139,2016-08-01T00:00:00.000Z
hornbach holding,germany,2648.3,61.21,consumer discretionary,3.66,29.47,139,2016-09-01T00:00:00.000Z
hornbach holding,germany,2648.3,64.21,consumer discretionary,3.66,29.47,139,2016-10-01T00:00:00.000Z
hornbach holding,germany,2648.3,63.41,consumer discretionary,3.66,29.47,139,2016-11-01T00:00:00.000Z
hornbach holding,germany,2648.3,62.7,consumer discretionary,3.66,29.47,139,2016-12-01T00:00:00.000Z
hornbach holding,germany,2667.7,62.9,consumer discretionary,3.98,26.24,140,2017-01-01T00:00:00.000Z
hornbach holding,germany,2667.7,65.85,consumer discretionary,3.98,26.24,140,2017-02-01T00:00:00.000Z
hornbach holding,germany,2667.7,69.5,consumer discretionary,3.98,26.24,140,2017-03-01T00:00:00.000Z
hornbach holding,germany,2667.7,70.99,consumer discretionary,3.98,26.24,140,2017-04-01T00:00:00.000Z
hornbach holding,germany,2667.7,72.0,consumer discretionary,3.98,26.24,140,2017-05-01T00:00:00.000Z
hornbach holding,germany,2667.7,75.25,consumer discretionary,3.98,26.24,140,2017-06-01T00:00:00.000Z
hornbach holding,germany,2667.7,78.0,consumer discretionary,3.98,26.24,140,2017-07-01T00:00:00.000Z
hornbach holding,germany,2667.7,76.59,consumer discretionary,3.98,26.24,140,2017-08-01T00:00:00.000Z
hornbach holding,germany,2667.7,78.0,consumer discretionary,3.98,26.24,140,2017-09-01T00:00:00.000Z
hornbach holding,germany,2667.7,73.51,consumer discretionary,3.98,26.24,140,2017-10-01T00:00:00.000Z
hornbach holding,germany,2667.7,76.85,consumer discretionary,3.98,26.24,140,2017-11-01T00:00:00.000Z
hornbach holding,germany,2667.7,74.02,consumer discretionary,3.98,26.24,140,2017-12-01T00:00:00.000Z
hornbach holding,germany,3011.5,73.3,consumer discretionary,3.89,23.39,141,2018-01-01T00:00:00.000Z
hornbach holding,germany,3011.5,70.3,consumer discretionary,3.89,23.39,141,2018-02-01T00:00:00.000Z
hornbach holding,germany,3011.5,68.4,consumer discretionary,3.89,23.39,141,2018-03-01T00:00:00.000Z
hornbach holding,germany,3011.5,66.7,consumer discretionary,3.89,23.39,141,2018-04-01T00:00:00.000Z
hornbach holding,germany,3011.5,65.7,consumer discretionary,3.89,23.39,141,2018-05-01T00:00:00.000Z
hornbach holding,germany,3011.5,61.8,consumer discretionary,3.89,23.39,141,2018-06-01T00:00:00.000Z
hornbach holding,germany,3011.5,59.5,consumer discretionary,3.89,23.39,141,2018-07-01T00:00:00.000Z
hornbach holding,germany,3011.5,56.2,consumer discretionary,3.89,23.39,141,2018-08-01T00:00:00.000Z
hornbach holding,germany,3011.5,60.4,consumer discretionary,3.89,23.39,141,2018-09-01T00:00:00.000Z
hornbach holding,germany,3011.5,58.4,consumer discretionary,3.89,23.39,141,2018-10-01T00:00:00.000Z
hornbach holding,germany,3011.5,50.6,consumer discretionary,3.89,23.39,141,2018-11-01T00:00:00.000Z
hornbach holding,germany,3011.5,41.2,consumer discretionary,3.89,23.39,141,2018-12-01T00:00:00.000Z
hugo boss,germany,1661.8,93.9,consumer discretionary,17.45,9.25,91,2014-01-01T00:00:00.000Z
hugo boss,germany,1661.8,96.49,consumer discretionary,17.45,9.25,91,2014-02-01T00:00:00.000Z
hugo boss,germany,1661.8,96.58,consumer discretionary,17.45,9.25,91,2014-03-01T00:00:00.000Z
hugo boss,germany,1661.8,100.0,consumer discretionary,17.45,9.25,91,2014-04-01T00:00:00.000Z
hugo boss,germany,1661.8,104.25,consumer discretionary,17.45,9.25,91,2014-05-01T00:00:00.000Z
hugo boss,germany,1661.8,109.15,consumer discretionary,17.45,9.25,91,2014-06-01T00:00:00.000Z
hugo boss,germany,1661.8,107.45,consumer discretionary,17.45,9.25,91,2014-07-01T00:00:00.000Z
hugo boss,germany,1661.8,106.65,consumer discretionary,17.45,9.25,91,2014-08-01T00:00:00.000Z
hugo boss,germany,1661.8,98.96,consumer discretionary,17.45,9.25,91,2014-09-01T00:00:00.000Z
hugo boss,germany,1661.8,105.85,consumer discretionary,17.45,9.25,91,2014-10-01T00:00:00.000Z
hugo boss,germany,1661.8,105.9,consumer discretionary,17.45,9.25,91,2014-11-01T00:00:00.000Z
hugo boss,germany,1661.8,101.7,consumer discretionary,17.45,9.25,91,2014-12-01T00:00:00.000Z
hugo boss,germany,1800.3,114.4,consumer discretionary,15.94,7.5,92,2015-01-01T00:00:00.000Z
hugo boss,germany,1800.3,115.0,consumer discretionary,15.94,7.5,92,2015-02-01T00:00:00.000Z
hugo boss,germany,1800.3,113.25,consumer discretionary,15.94,7.5,92,2015-03-01T00:00:00.000Z
hugo boss,germany,1800.3,110.2,consumer discretionary,15.94,7.5,92,2015-04-01T00:00:00.000Z
hugo boss,germany,1800.3,103.95,consumer discretionary,15.94,7.5,92,2015-05-01T00:00:00.000Z
hugo boss,germany,1800.3,100.25,consumer discretionary,15.94,7.5,92,2015-06-01T00:00:00.000Z
hugo boss,germany,1800.3,109.8,consumer discretionary,15.94,7.5,92,2015-07-01T00:00:00.000Z
hugo boss,germany,1800.3,101.9,consumer discretionary,15.94,7.5,92,2015-08-01T00:00:00.000Z
hugo boss,germany,1800.3,100.4,consumer discretionary,15.94,7.5,92,2015-09-01T00:00:00.000Z
hugo boss,germany,1800.3,93.59,consumer discretionary,15.94,7.5,92,2015-10-01T00:00:00.000Z
hugo boss,germany,1800.3,81.98,consumer discretionary,15.94,7.5,92,2015-11-01T00:00:00.000Z
hugo boss,germany,1800.3,76.6,consumer discretionary,15.94,7.5,92,2015-12-01T00:00:00.000Z
hugo boss,germany,1798.6,73.36,consumer discretionary,9.79,7.46,93,2016-01-01T00:00:00.000Z
hugo boss,germany,1798.6,52.54,consumer discretionary,9.79,7.46,93,2016-02-01T00:00:00.000Z
hugo boss,germany,1798.6,57.64,consumer discretionary,9.79,7.46,93,2016-03-01T00:00:00.000Z
hugo boss,germany,1798.6,55.69,consumer discretionary,9.79,7.46,93,2016-04-01T00:00:00.000Z
hugo boss,germany,1798.6,55.23,consumer discretionary,9.79,7.46,93,2016-05-01T00:00:00.000Z
hugo boss,germany,1798.6,50.9,consumer discretionary,9.79,7.46,93,2016-06-01T00:00:00.000Z
hugo boss,germany,1798.6,53.05,consumer discretionary,9.79,7.46,93,2016-07-01T00:00:00.000Z
hugo boss,germany,1798.6,54.75,consumer discretionary,9.79,7.46,93,2016-08-01T00:00:00.000Z
hugo boss,germany,1798.6,49.225,consumer discretionary,9.79,7.46,93,2016-09-01T00:00:00.000Z
hugo boss,germany,1798.6,57.21,consumer discretionary,9.79,7.46,93,2016-10-01T00:00:00.000Z
hugo boss,germany,1798.6,54.1,consumer discretionary,9.79,7.46,93,2016-11-01T00:00:00.000Z
hugo boss,germany,1798.6,58.13,consumer discretionary,9.79,7.46,93,2016-12-01T00:00:00.000Z
hugo boss,germany,1720.0,59.3,consumer discretionary,12.48,3.66,94,2017-01-01T00:00:00.000Z
hugo boss,germany,1720.0,64.98,consumer discretionary,12.48,3.66,94,2017-02-01T00:00:00.000Z
hugo boss,germany,1720.0,68.41,consumer discretionary,12.48,3.66,94,2017-03-01T00:00:00.000Z
hugo boss,germany,1720.0,69.83,consumer discretionary,12.48,3.66,94,2017-04-01T00:00:00.000Z
hugo boss,germany,1720.0,67.03,consumer discretionary,12.48,3.66,94,2017-05-01T00:00:00.000Z
hugo boss,germany,1720.0,61.3,consumer discretionary,12.48,3.66,94,2017-06-01T00:00:00.000Z
hugo boss,germany,1720.0,63.73,consumer discretionary,12.48,3.66,94,2017-07-01T00:00:00.000Z
hugo boss,germany,1720.0,71.11,consumer discretionary,12.48,3.66,94,2017-08-01T00:00:00.000Z
hugo boss,germany,1720.0,74.59,consumer discretionary,12.48,3.66,94,2017-09-01T00:00:00.000Z
hugo boss,germany,1720.0,76.84,consumer discretionary,12.48,3.66,94,2017-10-01T00:00:00.000Z
hugo boss,germany,1720.0,69.09,consumer discretionary,12.48,3.66,94,2017-11-01T00:00:00.000Z
hugo boss,germany,1720.0,70.94,consumer discretionary,12.48,3.66,94,2017-12-01T00:00:00.000Z
hugo boss,germany,1858.6,73.98,consumer discretionary,12.4,4.45,95,2018-01-01T00:00:00.000Z
hugo boss,germany,1858.6,73.36,consumer discretionary,12.4,4.45,95,2018-02-01T00:00:00.000Z
hugo boss,germany,1858.6,70.76,consumer discretionary,12.4,4.45,95,2018-03-01T00:00:00.000Z
hugo boss,germany,1858.6,77.8,consumer discretionary,12.4,4.45,95,2018-04-01T00:00:00.000Z
hugo boss,germany,1858.6,76.88,consumer discretionary,12.4,4.45,95,2018-05-01T00:00:00.000Z
hugo boss,germany,1858.6,77.76,consumer discretionary,12.4,4.45,95,2018-06-01T00:00:00.000Z
hugo boss,germany,1858.6,77.08,consumer discretionary,12.4,4.45,95,2018-07-01T00:00:00.000Z
hugo boss,germany,1858.6,68.82,consumer discretionary,12.4,4.45,95,2018-08-01T00:00:00.000Z
hugo boss,germany,1858.6,66.32,consumer discretionary,12.4,4.45,95,2018-09-01T00:00:00.000Z
hugo boss,germany,1858.6,63.18,consumer discretionary,12.4,4.45,95,2018-10-01T00:00:00.000Z
hugo boss,germany,1858.6,61.0,consumer discretionary,12.4,4.45,95,2018-11-01T00:00:00.000Z
hugo boss,germany,1858.6,53.92,consumer discretionary,12.4,4.45,95,2018-12-01T00:00:00.000Z
puma,germany,2549.0,210.95,consumer discretionary,4.3,0.78,66,2014-01-01T00:00:00.000Z
puma,germany,2549.0,205.3,consumer discretionary,4.3,0.78,66,2014-02-01T00:00:00.000Z
puma,germany,2549.0,204.25,consumer discretionary,4.3,0.78,66,2014-03-01T00:00:00.000Z
puma,germany,2549.0,212.8,consumer discretionary,4.3,0.78,66,2014-04-01T00:00:00.000Z
puma,germany,2549.0,214.0,consumer discretionary,4.3,0.78,66,2014-05-01T00:00:00.000Z
puma,germany,2549.0,208.5,consumer discretionary,4.3,0.78,66,2014-06-01T00:00:00.000Z
puma,germany,2549.0,191.0,consumer discretionary,4.3,0.78,66,2014-07-01T00:00:00.000Z
puma,germany,2549.0,189.0,consumer discretionary,4.3,0.78,66,2014-08-01T00:00:00.000Z
puma,germany,2549.0,183.5,consumer discretionary,4.3,0.78,66,2014-09-01T00:00:00.000Z
puma,germany,2549.0,167.4,consumer discretionary,4.3,0.78,66,2014-10-01T00:00:00.000Z
puma,germany,2549.0,184.05,consumer discretionary,4.3,0.78,66,2014-11-01T00:00:00.000Z
puma,germany,2549.0,172.55,consumer discretionary,4.3,0.78,66,2014-12-01T00:00:00.000Z
puma,germany,2620.0,168.8,consumer discretionary,2.84,0.53,67,2015-01-01T00:00:00.000Z
puma,germany,2620.0,172.75,consumer discretionary,2.84,0.53,67,2015-02-01T00:00:00.000Z
puma,germany,2620.0,172.7,consumer discretionary,2.84,0.53,67,2015-03-01T00:00:00.000Z
puma,germany,2620.0,181.85,consumer discretionary,2.84,0.53,67,2015-04-01T00:00:00.000Z
puma,germany,2620.0,145.8,consumer discretionary,2.84,0.53,67,2015-05-01T00:00:00.000Z
puma,germany,2620.0,142.45,consumer discretionary,2.84,0.53,67,2015-06-01T00:00:00.000Z
puma,germany,2620.0,172.7,consumer discretionary,2.84,0.53,67,2015-07-01T00:00:00.000Z
puma,germany,2620.0,178.7,consumer discretionary,2.84,0.53,67,2015-08-01T00:00:00.000Z
puma,germany,2620.0,185.0,consumer discretionary,2.84,0.53,67,2015-09-01T00:00:00.000Z
puma,germany,2620.0,203.6,consumer discretionary,2.84,0.53,67,2015-10-01T00:00:00.000Z
puma,germany,2620.0,201.85,consumer discretionary,2.84,0.53,67,2015-11-01T00:00:00.000Z
puma,germany,2620.0,198.65,consumer discretionary,2.84,0.53,67,2015-12-01T00:00:00.000Z
puma,germany,2765.0,186.15,consumer discretionary,3.52,1.47,68,2016-01-01T00:00:00.000Z
puma,germany,2765.0,197.4,consumer discretionary,3.52,1.47,68,2016-02-01T00:00:00.000Z
puma,germany,2765.0,194.05,consumer discretionary,3.52,1.47,68,2016-03-01T00:00:00.000Z
puma,germany,2765.0,199.0,consumer discretionary,3.52,1.47,68,2016-04-01T00:00:00.000Z
puma,germany,2765.0,209.0,consumer discretionary,3.52,1.47,68,2016-05-01T00:00:00.000Z
puma,germany,2765.0,201.1,consumer discretionary,3.52,1.47,68,2016-06-01T00:00:00.000Z
puma,germany,2765.0,222.9,consumer discretionary,3.52,1.47,68,2016-07-01T00:00:00.000Z
puma,germany,2765.0,224.0,consumer discretionary,3.52,1.47,68,2016-08-01T00:00:00.000Z
puma,germany,2765.0,238.1,consumer discretionary,3.52,1.47,68,2016-09-01T00:00:00.000Z
puma,germany,2765.0,226.7,consumer discretionary,3.52,1.47,68,2016-10-01T00:00:00.000Z
puma,germany,2765.0,232.05,consumer discretionary,3.52,1.47,68,2016-11-01T00:00:00.000Z
puma,germany,2765.0,249.65,consumer discretionary,3.52,1.47,68,2016-12-01T00:00:00.000Z
puma,germany,2853.0,281.5,consumer discretionary,5.91,2.01,69,2017-01-01T00:00:00.000Z
puma,germany,2853.0,293.7,consumer discretionary,5.91,2.01,69,2017-02-01T00:00:00.000Z
puma,germany,2853.0,292.6,consumer discretionary,5.91,2.01,69,2017-03-01T00:00:00.000Z
puma,germany,2853.0,358.45,consumer discretionary,5.91,2.01,69,2017-04-01T00:00:00.000Z
puma,germany,2853.0,351.35,consumer discretionary,5.91,2.01,69,2017-05-01T00:00:00.000Z
puma,germany,2853.0,336.45,consumer discretionary,5.91,2.01,69,2017-06-01T00:00:00.000Z
puma,germany,2853.0,339.05,consumer discretionary,5.91,2.01,69,2017-07-01T00:00:00.000Z
puma,germany,2853.0,345.85,consumer discretionary,5.91,2.01,69,2017-08-01T00:00:00.000Z
puma,germany,2853.0,329.3,consumer discretionary,5.91,2.01,69,2017-09-01T00:00:00.000Z
puma,germany,2853.0,388.6,consumer discretionary,5.91,2.01,69,2017-10-01T00:00:00.000Z
puma,germany,2853.0,374.0,consumer discretionary,5.91,2.01,69,2017-11-01T00:00:00.000Z
puma,germany,2853.0,363.0,consumer discretionary,5.91,2.01,69,2017-12-01T00:00:00.000Z
puma,germany,3207.0,339.0,consumer discretionary,7.26,6.21,70,2018-01-01T00:00:00.000Z
puma,germany,3207.0,361.5,consumer discretionary,7.26,6.21,70,2018-02-01T00:00:00.000Z
puma,germany,3207.0,396.5,consumer discretionary,7.26,6.21,70,2018-03-01T00:00:00.000Z
puma,germany,3207.0,404.5,consumer discretionary,7.26,6.21,70,2018-04-01T00:00:00.000Z
puma,germany,3207.0,519.0,consumer discretionary,7.26,6.21,70,2018-05-01T00:00:00.000Z
puma,germany,3207.0,501.0,consumer discretionary,7.26,6.21,70,2018-06-01T00:00:00.000Z
puma,germany,3207.0,429.0,consumer discretionary,7.26,6.21,70,2018-07-01T00:00:00.000Z
puma,germany,3207.0,472.0,consumer discretionary,7.26,6.21,70,2018-08-01T00:00:00.000Z
puma,germany,3207.0,425.0,consumer discretionary,7.26,6.21,70,2018-09-01T00:00:00.000Z
puma,germany,3207.0,454.0,consumer discretionary,7.26,6.21,70,2018-10-01T00:00:00.000Z
puma,germany,3207.0,443.0,consumer discretionary,7.26,6.21,70,2018-11-01T00:00:00.000Z
puma,germany,3207.0,427.0,consumer discretionary,7.26,6.21,70,2018-12-01T00:00:00.000Z
takkt,germany,882.5,13.95,consumer discretionary,11.29,25.11,69,2014-01-01T00:00:00.000Z
takkt,germany,882.5,15.045,consumer discretionary,11.29,25.11,69,2014-02-01T00:00:00.000Z
takkt,germany,882.5,16.0,consumer discretionary,11.29,25.11,69,2014-03-01T00:00:00.000Z
takkt,germany,882.5,14.6,consumer discretionary,11.29,25.11,69,2014-04-01T00:00:00.000Z
takkt,germany,882.5,14.86,consumer discretionary,11.29,25.11,69,2014-05-01T00:00:00.000Z
takkt,germany,882.5,13.39,consumer discretionary,11.29,25.11,69,2014-06-01T00:00:00.000Z
takkt,germany,882.5,12.5,consumer discretionary,11.29,25.11,69,2014-07-01T00:00:00.000Z
takkt,germany,882.5,13.855,consumer discretionary,11.29,25.11,69,2014-08-01T00:00:00.000Z
takkt,germany,882.5,13.51,consumer discretionary,11.29,25.11,69,2014-09-01T00:00:00.000Z
takkt,germany,882.5,12.435,consumer discretionary,11.29,25.11,69,2014-10-01T00:00:00.000Z
takkt,germany,882.5,12.95,consumer discretionary,11.29,25.11,69,2014-11-01T00:00:00.000Z
takkt,germany,882.5,13.61,consumer discretionary,11.29,25.11,69,2014-12-01T00:00:00.000Z
takkt,germany,964.0,15.1,consumer discretionary,12.24,25.65,70,2015-01-01T00:00:00.000Z
takkt,germany,964.0,16.45,consumer discretionary,12.24,25.65,70,2015-02-01T00:00:00.000Z
takkt,germany,964.0,17.045,consumer discretionary,12.24,25.65,70,2015-03-01T00:00:00.000Z
takkt,germany,964.0,16.265,consumer discretionary,12.24,25.65,70,2015-04-01T00:00:00.000Z
takkt,germany,964.0,17.11,consumer discretionary,12.24,25.65,70,2015-05-01T00:00:00.000Z
takkt,germany,964.0,16.41,consumer discretionary,12.24,25.65,70,2015-06-01T00:00:00.000Z
takkt,germany,964.0,17.415,consumer discretionary,12.24,25.65,70,2015-07-01T00:00:00.000Z
takkt,germany,964.0,18.19,consumer discretionary,12.24,25.65,70,2015-08-01T00:00:00.000Z
takkt,germany,964.0,16.8,consumer discretionary,12.24,25.65,70,2015-09-01T00:00:00.000Z
takkt,germany,964.0,16.89,consumer discretionary,12.24,25.65,70,2015-10-01T00:00:00.000Z
takkt,germany,964.0,17.985,consumer discretionary,12.24,25.65,70,2015-11-01T00:00:00.000Z
takkt,germany,964.0,18.445,consumer discretionary,12.24,25.65,70,2015-12-01T00:00:00.000Z
takkt,germany,973.0,17.14,consumer discretionary,12.63,18.46,71,2016-01-01T00:00:00.000Z
takkt,germany,973.0,16.8,consumer discretionary,12.63,18.46,71,2016-02-01T00:00:00.000Z
takkt,germany,973.0,16.88,consumer discretionary,12.63,18.46,71,2016-03-01T00:00:00.000Z
takkt,germany,973.0,18.25,consumer discretionary,12.63,18.46,71,2016-04-01T00:00:00.000Z
takkt,germany,973.0,19.97,consumer discretionary,12.63,18.46,71,2016-05-01T00:00:00.000Z
takkt,germany,973.0,17.7,consumer discretionary,12.63,18.46,71,2016-06-01T00:00:00.000Z
takkt,germany,973.0,21.475,consumer discretionary,12.63,18.46,71,2016-07-01T00:00:00.000Z
takkt,germany,973.0,20.17,consumer discretionary,12.63,18.46,71,2016-08-01T00:00:00.000Z
takkt,germany,973.0,19.96,consumer discretionary,12.63,18.46,71,2016-09-01T00:00:00.000Z
takkt,germany,973.0,21.58,consumer discretionary,12.63,18.46,71,2016-10-01T00:00:00.000Z
takkt,germany,973.0,19.385,consumer discretionary,12.63,18.46,71,2016-11-01T00:00:00.000Z
takkt,germany,973.0,21.51,consumer discretionary,12.63,18.46,71,2016-12-01T00:00:00.000Z
takkt,germany,928.0,20.68,consumer discretionary,11.04,14.89,72,2017-01-01T00:00:00.000Z
takkt,germany,928.0,21.235,consumer discretionary,11.04,14.89,72,2017-02-01T00:00:00.000Z
takkt,germany,928.0,21.745,consumer discretionary,11.04,14.89,72,2017-03-01T00:00:00.000Z
takkt,germany,928.0,21.815,consumer discretionary,11.04,14.89,72,2017-04-01T00:00:00.000Z
takkt,germany,928.0,21.7,consumer discretionary,11.04,14.89,72,2017-05-01T00:00:00.000Z
takkt,germany,928.0,21.89,consumer discretionary,11.04,14.89,72,2017-06-01T00:00:00.000Z
takkt,germany,928.0,20.735,consumer discretionary,11.04,14.89,72,2017-07-01T00:00:00.000Z
takkt,germany,928.0,19.76,consumer discretionary,11.04,14.89,72,2017-08-01T00:00:00.000Z
takkt,germany,928.0,19.4,consumer discretionary,11.04,14.89,72,2017-09-01T00:00:00.000Z
takkt,germany,928.0,17.805,consumer discretionary,11.04,14.89,72,2017-10-01T00:00:00.000Z
takkt,germany,928.0,17.935,consumer discretionary,11.04,14.89,72,2017-11-01T00:00:00.000Z
takkt,germany,928.0,18.865,consumer discretionary,11.04,14.89,72,2017-12-01T00:00:00.000Z
takkt,germany,1037.0,22.4,consumer discretionary,10.37,14.84,73,2018-01-01T00:00:00.000Z
takkt,germany,1037.0,21.6,consumer discretionary,10.37,14.84,73,2018-02-01T00:00:00.000Z
takkt,germany,1037.0,18.5,consumer discretionary,10.37,14.84,73,2018-03-01T00:00:00.000Z
takkt,germany,1037.0,17.14,consumer discretionary,10.37,14.84,73,2018-04-01T00:00:00.000Z
takkt,germany,1037.0,16.94,consumer discretionary,10.37,14.84,73,2018-05-01T00:00:00.000Z
takkt,germany,1037.0,15.66,consumer discretionary,10.37,14.84,73,2018-06-01T00:00:00.000Z
takkt,germany,1037.0,16.12,consumer discretionary,10.37,14.84,73,2018-07-01T00:00:00.000Z
takkt,germany,1037.0,15.02,consumer discretionary,10.37,14.84,73,2018-08-01T00:00:00.000Z
takkt,germany,1037.0,13.64,consumer discretionary,10.37,14.84,73,2018-09-01T00:00:00.000Z
takkt,germany,1037.0,15.0,consumer discretionary,10.37,14.84,73,2018-10-01T00:00:00.000Z
takkt,germany,1037.0,14.16,consumer discretionary,10.37,14.84,73,2018-11-01T00:00:00.000Z
takkt,germany,1037.0,13.64,consumer discretionary,10.37,14.84,73,2018-12-01T00:00:00.000Z
aareal bank,germany,49557.0,27.34,financials,49.83,31.15,12,2014-01-01T00:00:00.000Z
aareal bank,germany,49557.0,31.9,financials,49.83,31.15,12,2014-02-01T00:00:00.000Z
aareal bank,germany,49557.0,31.925,financials,49.83,31.15,12,2014-03-01T00:00:00.000Z
aareal bank,germany,49557.0,32.675,financials,49.83,31.15,12,2014-04-01T00:00:00.000Z
